"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type"
"CHEMBL338944";"";"None";"605.09";"2";"6.56";"25";"CO[C@H]1[C@@H](N(C)C(=O)c2cccc(Cl)c2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"6800.0";"nM";"5.17";"";"";"UO_0000065";"8.54";"0.16";"-1.39";"6.65";"0";"CHEMBL768001";"Inhibitory activity against cAMP-dependent protein kinase A was determined";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL103667";"DORAMAPIMOD";"2.0";"527.67";"2";"5.99";"45";"Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL766843";"Selectivity against Protein kinase A (PKA)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1135498";"1";"Scientific Literature";"J Med Chem";"2002";"None";"";""
"CHEMBL279405";"";"None";"309.37";"0";"3.57";"4";"CC(C)CCOc1c(C(=O)c2ccccc2)c[nH]c2nncc1-2";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL771963";"Inhibition of PKA";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136654";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL379905";"";"None";"447.90";"0";"3.11";"29";"COC[C@@H](C(N)=O)N(C)Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL870111";"Inhibition of PKA";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1147701";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL428973";"";"None";"1047.22";"None";"None";"4";"C[C@H](NC(=O)[C@H](C)NS(=O)(=O)c1cccc2cnccc12)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O";"IC50";"'='";"1200.0";"nM";"5.92";"";"";"UO_0000065";"5.65";"None";"None";"None";"0";"CHEMBL768312";"Inhibition of cAMP-dependent protein kinase (PKA).";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1125757";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";""
"CHEMBL366734";"";"None";"372.86";"0";"3.20";"17";"CCn1cnc2c(Nc3cccc(Cl)c3)nc(N3CCC[C@@H]3CO)nc21";"IC50";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767994";"Inhibition of Protein kinase A";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1132163";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1999";"None";"";""
"CHEMBL5186340";"";"None";"562.67";"2";"5.60";"1";"CC1(C)c2cc(OCCN3CCOCC3)ccc2C(=O)c2c1oc1cc(C#Cc3cc(OCC4CC4)ccn3)ccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5119517";"Inhibition of PKA (unknown origin)";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL5113522";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";""
"CHEMBL1233654";"";"None";"291.38";"0";"1.22";"H-7 (1-(5-isoquinolinesulfonyl)-2-methylpiperazine)";"C[C@H]1CNCCN1S(=O)(=O)c1cccc2cnccc12";"IC50";"'='";"3000.0";"nM";"5.52";"";"";"UO_0000065";"18.95";"0.38";"4.30";"8.86";"0";"CHEMBL822640";"Inhibition of c-AMP dependent kinase (PKA) using histone II A protein";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1128033";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL415233";"";"None";"660.77";"2";"7.82";"32";"CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N(Cc1ccccc1)C4";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL768001";"Inhibitory activity against cAMP-dependent protein kinase A was determined";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL312292";"";"None";"493.57";"0";"3.59";"13b";"Cn1ccc2ccc3c4[nH]c5c(CCN6CCC(C(N)=O)CC6)cccc5c4c4c(c3c21)C(=O)NC4=O";"IC50";"'='";"5890.0";"nM";"5.23";"";"";"UO_0000065";"10.60";"0.19";"1.64";"4.62";"0";"CHEMBL772600";"Inhibitory activity against Protein kinase A (Histone)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136094";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL306082";"";"None";"425.49";"0";"4.40";"3rr";"Cc1cc2ccn(C)c2c2c3c(c4c5ccccc5n(CCCCO)c4c12)C(=O)NC3=O";"IC50";"'='";"11700.0";"nM";"4.93";"";"";"UO_0000065";"11.59";"0.21";"0.53";"6.47";"0";"CHEMBL772600";"Inhibitory activity against Protein kinase A (Histone)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136094";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL430606";"";"None";"451.53";"0";"3.30";"13c";"Cn1ccc2ccc3c4[nH]c5c(CCN6CCNCC6)cccc5c4c4c(c3c21)C(=O)NC4=O";"IC50";"'='";"12900.0";"nM";"4.89";"";"";"UO_0000065";"10.83";"0.20";"1.59";"5.95";"0";"CHEMBL772600";"Inhibitory activity against Protein kinase A (Histone)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136094";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL3613600";"";"None";"450.54";"0";"2.84";"3";"COC(=O)c1cccc(NC(=O)C2(CN(C)C)CCN(c3ncnc4[nH]cc(C)c34)CC2)c1";"IC50";"'='";"24.0";"nM";"7.62";"";"";"UO_0000065";"16.91";"0.32";"4.78";"7.37";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3613622";"";"None";"450.54";"0";"2.84";"25";"COC(=O)c1cccc(NC(=O)C2(CN(C)C)CCN(c3ncnc4[nH]c(C)cc34)CC2)c1";"IC50";"'='";"332.0";"nM";"6.48";"";"";"UO_0000065";"14.38";"0.27";"3.64";"6.26";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL38380";"FASUDIL";"3.0";"291.38";"0";"1.22";"59";"O=S(=O)(c1cccc2cnccc12)N1CCCNCC1";"IC50";"'='";"4580.0";"nM";"5.34";"";"";"UO_0000065";"18.32";"0.36";"4.12";"8.57";"0";"CHEMBL5097303";"Inhibition of PKA (unknown origin)";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL5096167";"1";"Scientific Literature";"Eur J Med Chem";"2021";"None";"";"INHIBITOR"
"CHEMBL4459800";"";"None";"350.39";"0";"4.39";"6";"COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(F)c3)cc2)c1";"IC50";"'='";"790.0";"nM";"6.10";"";"";"UO_0000065";"17.42";"0.32";"1.71";"11.91";"0";"CHEMBL5136859";"Inhibition of PKA (unknown origin)";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL5131572";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"INHIBITOR"
"CHEMBL3613606";"";"None";"478.60";"0";"3.62";"9";"CCCOC(=O)c1cccc(NC(=O)C2(CN(C)C)CCN(c3ncnc4[nH]cc(C)c34)CC2)c1";"IC50";"'='";"5.8";"nM";"8.24";"";"";"UO_0000065";"17.21";"0.32";"4.62";"7.96";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3613620";"";"None";"461.53";"0";"2.40";"23";"COC(=O)c1cccc(NC(=O)C2(CN(C)C)CCN(c3ncnc4[nH]cc(C#N)c34)CC2)c1";"IC50";"'<'";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL132348";"";"None";"524.58";"1";"4.15";"8";"CO[C@H]1[C@@H](N(C)CC(=O)O)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"140.0";"nM";"6.85";"";"";"UO_0000065";"13.07";"0.24";"2.70";"7.00";"0";"CHEMBL768001";"Inhibitory activity against cAMP-dependent protein kinase A was determined";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL143419";"";"None";"251.13";"0";"2.90";"13";"Cc1c(C(=O)CCl)csc1C(=O)CCl";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL822639";"Inhibitory activity against protein kinase A (PKA )";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1145133";"1";"Scientific Literature";"J Med Chem";"2003";"None";"";""
"CHEMBL540848";"";"None";"364.30";"0";"1.22";"H-7";"CC1CNCCN1S(=O)(=O)c1cccc2cnccc12.Cl.Cl";"IC50";"'='";"3500.0";"nM";"5.46";"";"";"UO_0000065";"18.72";"0.37";"4.24";"8.76";"0";"CHEMBL768312";"Inhibition of cAMP-dependent protein kinase (PKA).";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1125757";"1";"Scientific Literature";"J Med Chem";"1991";"None";"";""
"CHEMBL277430";"";"None";"485.55";"1";"6.08";"10";"Cc1ccc(N(C(=O)c2ccccc2)C(=O)c2ccccc2)cc1Nc1nccc(-c2cccnc2)n1";"IC50";"'>'";"500000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL757145";"Inhibition of serine/threonine kinase(PKA)";"B";"BAO_0000224";"protein format";"Oryctolagus cuniculus";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1159186";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1996";"None";"";""
"CHEMBL308994";"";"None";"357.34";"0";"3.99";"3h";"Cn1ccc2ccc3c4[nH]c5ccc(F)cc5c4c4c(c3c21)C(=O)NC4=O";"IC50";"'>'";"20000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL772600";"Inhibitory activity against Protein kinase A (Histone)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136094";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL574737";"UCN-01";"2.0";"482.54";"0";"3.84";"UCN-02";"CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"13.68";"0.25";"2.76";"7.36";"0";"CHEMBL772605";"Inhibition of protein kinase A";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1126419";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1992";"None";"";""
"CHEMBL101253";"VATALANIB";"3.0";"346.82";"1";"5.01";"1";"Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL772603";"Inhibition of Protein kinase A";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136193";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL82560";"";"None";"438.07";"0";"4.39";"18";"COc1ccc2c(c1)C(=O)/C(=C/c1cc(Br)c(O)c(Br)c1)C2=O";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"11.41";"0.30";"0.61";"7.86";"0";"CHEMBL768315";"Inhibition of Protein Kinase A (PKA)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1130961";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1998";"None";"";""
"CHEMBL267180";"";"None";"372.43";"0";"1.24";"1f";"COc1cc2c(cc1OC)Nc1ncn(CCN3CCOCC3)c(=O)c1C2";"IC50";"'>'";"1000000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL767992";"Inhibition of cAMP-dependent kinase (Protein kinase A)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1128884";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";""
"CHEMBL3613611";"";"None";"437.50";"0";"1.93";"14";"COC(=O)c1cccc(NC(=O)C2(CN(C)C)CCN(c3ncnc4[nH]ncc34)CC2)c1";"IC50";"'='";"5.1";"nM";"8.29";"";"";"UO_0000065";"18.95";"0.35";"6.36";"7.13";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3356433";"LX-7101";"1.0";"451.53";"0";"2.51";"LX-7101";"Cc1c[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12";"IC50";"'<'";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3613603";"";"None";"480.57";"0";"2.61";"6";"COC(=O)COc1cccc(NC(=O)C2(CN(C)C)CCN(c3ncnc4[nH]cc(C)c34)CC2)c1";"IC50";"'='";"5.4";"nM";"8.27";"";"";"UO_0000065";"17.20";"0.32";"5.66";"7.34";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL207584";"";"None";"429.88";"0";"3.62";"6";"COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCC[C@H]1C(N)=O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL870111";"Inhibition of PKA";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1147701";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";""
"CHEMBL177688";"";"None";"355.83";"0";"3.73";"15";"OCCCNc1cncc(-c2cncc(Nc3cccc(Cl)c3)n2)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL829478";"Inhibition of protein kinase A";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1142725";"1";"Scientific Literature";"J Med Chem";"2005";"None";"";""
"CHEMBL339948";"";"None";"413.43";"0";"2.68";"4j";"Cn1c2ccccc2c2c3c(c4c5ccccc5n(CC(O)CO)c4c21)C(=O)NC3=O";"IC50";"'='";"810.0";"nM";"6.09";"";"";"UO_0000065";"14.73";"0.27";"3.41";"6.31";"0";"CHEMBL766660";"Inhibitory activity against Protein kinase A (PKA)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136337";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL98721";"";"None";"468.56";"1";"-0.21";"11";"NC(N)=NCCCC(N)C(=O)NCCCCCNC1=C(c2cc3ccccc3[nH]2)C(=O)NC1=O";"IC50";"";"";"nM";"";"";"Not Active";"UO_0000065";"";"";"";"";"0";"CHEMBL822641";"Inhibition of c-AMP dependent kinase (PKA) using histone II A protein (no inhibition)";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1128033";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL306884";"";"None";"576.56";"2";"2.49";"24 (anti)";"O=C(NC1CN2CCC(CC2)C1OC(=O)c1cc(O)c(C(=O)c2c(O)cccc2C(=O)O)c(O)c1)c1ccc(O)cc1";"IC50";"'='";"2000.0";"nM";"5.70";"";"";"UO_0000065";"9.88";"0.19";"3.21";"2.94";"0";"CHEMBL766685";"Inhibition of Protein Kinase A";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1149965";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1995";"None";"";""
"CHEMBL389176";"";"None";"301.35";"0";"3.07";"13";"NC(c1ccccc1)c1ccc(-c2ncnc3[nH]cnc23)cc1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL919347";"Inhibition of PKA by radiometric filter binding assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1139878";"1";"Scientific Literature";"J Med Chem";"2007";"None";"";""
"CHEMBL62253";"";"None";"357.34";"0";"3.99";"4b";"Cn1c2ccccc2c2c3c(c4c5ccc(F)cc5[nH]c4c21)C(=O)NC3=O";"IC50";"'>'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL769037";"Inhibition of Protein kinase A";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1136337";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2003";"None";"";""
"CHEMBL131590";"";"None";"605.09";"2";"6.56";"24";"CO[C@H]1[C@@H](N(C)C(=O)c2ccccc2Cl)C[C@@H]2O[C@@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"9.62";"0.18";"-0.74";"7.49";"0";"CHEMBL768001";"Inhibitory activity against cAMP-dependent protein kinase A was determined";"B";"BAO_0000224";"protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL1127758";"1";"Scientific Literature";"Bioorg Med Chem Lett";"1994";"None";"";""
"CHEMBL456689";"";"None";"605.71";"1";"3.24";"HPK62; II-2-6";"COc1cc2[nH]c3ncnc(N4CCN(C(=S)Nc5ccc(S(=O)(=O)Nc6ncccn6)cc5)CC4)c3c2cc1OC";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3882693";"Inhibition of cAMP-PK (unknown origin) using kemptide as substrate measured after 2 hrs by kinase-Glo luminescent kinase assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3882391";"38";"Patent Bioactivity Data";"";"2008";"None";"";""
"CHEMBL3613623";"";"None";"464.57";"0";"3.15";"26";"COC(=O)c1cccc(NC(=O)C2(CN(C)C)CCN(c3ncnc4[nH]c(C)c(C)c34)CC2)c1";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3613598";"";"None";"422.49";"0";"2.24";"1";"COC(=O)c1cccc(NC(=O)C2(CN)CCN(c3ncnc4[nH]cc(C)c34)CC2)c1";"IC50";"'<'";"1.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
"CHEMBL3613613";"";"None";"452.52";"0";"1.54";"16";"COC(=O)c1cccc(NC(=O)C2(CN(C)C)CCN(c3ncnc4c3CC(=O)N4)CC2)c1";"IC50";"'='";"1130.0";"nM";"5.95";"";"";"UO_0000065";"13.14";"0.25";"4.41";"5.09";"0";"CHEMBL3615479";"Inhibition of PKA (unknown origin) by radiometric assay";"B";"BAO_0000224";"protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL2094138";"cAMP-dependent protein kinase (PKA)";"Homo sapiens";"PROTEIN FAMILY";"CHEMBL3611979";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2015";"None";"";""
